MSISDN;GA_DATE;ID_DSF;STATUS;VALID_FLAG;REMARKS;;;
6285711940336;20260221;TFSMLHOK2;4G Device;1;REGISTERED;;;
6285711940337;20260221;TFSMLHOK2;4G Device;1;REGISTERED;;;
6285711940338;20260221;TFSMLHOK2;4G Device;1;REGISTERED;;;
6285711940339;20260221;TFSMLHOK2;4G Device;1;REGISTERED;;;
6285711940690;20260221;17140077;4G Device;1;REGISTERED;;;
6285711940703;20260221;17653860;4G Device;1;REGISTERED;;;
6285711940706;20260221;17653860;4G Device;1;REGISTERED;;;
6285711941691;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711943375;20260221;17773485;5G Device;5;REGISTERED;;;
6285711943641;20260221;1309232;5G Device;5;REGISTERED;;;
6285711943646;20260221;1309232;5G Device;5;REGISTERED;;;
6285711943647;20260221;1309232;5G Device;5;REGISTERED;;;
6285711944025;20260221;0;5G Device;5;NOT REGISTERED;;;
6285711944054;20260221;17758934;5G Device;5;REGISTERED;;;
6285711944246;20260221;0;5G Device;5;NOT REGISTERED;;;
6285711945286;20260221;17613666;5G Device;5;REGISTERED;;;
6285711945760;20260221;SFPEKANBARU01;4G Device;1;REGISTERED;;;
6285711945761;20260221;SFPEKANBARU01;4G Device;1;REGISTERED;;;
6285711945955;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711945992;20260221;17738151;4G Device;1;REGISTERED;;;
6285711946001;20260221;17738151;4G Device;1;REGISTERED;;;
6285711946002;20260221;17738151;4G Device;1;REGISTERED;;;
6285711946004;20260221;17738151;4G Device;1;REGISTERED;;;
6285711946008;20260221;17738151;4G Device;1;REGISTERED;;;
6285711946068;20260221;17134690;4G Device;1;REGISTERED;;;
6285711946106;20260221;17381180;4G Device;1;REGISTERED;;;
6285711946143;20260221;17658465;4G Device;1;REGISTERED;;;
6285711946144;20260221;17658465;4G Device;1;REGISTERED;;;
6285711946147;20260221;17658465;4G Device;1;REGISTERED;;;
6285711946149;20260221;17658465;4G Device;1;REGISTERED;;;
6285711946154;20260221;17658465;4G Device;1;REGISTERED;;;
6285711946194;20260221;17701737;4G Device;1;REGISTERED;;;
6285711946195;20260221;17470744;4G Device;1;REGISTERED;;;
6285711946198;20260221;17701737;4G Device;1;REGISTERED;;;
6285711946246;20260221;SFPEKANBARU01;4G Device;1;REGISTERED;;;
6285711946283;20260221;17658465;4G Device;1;REGISTERED;;;
6285711946285;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711946291;20260221;17531966;4G Device;1;REGISTERED;;;
6285711946314;20260221;17579499;4G Device;1;REGISTERED;;;
6285711946315;20260221;17212631;4G Device;1;REGISTERED;;;
6285711946460;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711946471;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711946473;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711946496;20260221;SFPDGINN19;4G Device;1;REGISTERED;;;
6285711946499;20260221;SFPDGINN19;4G Device;1;REGISTERED;;;
6285711946501;20260221;SFPDGINN19;4G Device;1;REGISTERED;;;
6285711946504;20260221;SFPDGINN19;4G Device;1;REGISTERED;;;
6285711946506;20260221;SFPDGINN19;4G Device;1;REGISTERED;;;
6285711946691;20260221;17452935;4G Device;1;REGISTERED;;;
6285711946697;20260221;17452935;4G Device;1;REGISTERED;;;
6285711946700;20260221;17470744;4G Device;1;REGISTERED;;;
6285711946864;20260221;17809466;4G Device;1;REGISTERED;;;
6285711946959;20260221;17658465;4G Device;1;REGISTERED;;;
6285711946960;20260221;17658465;4G Device;1;REGISTERED;;;
6285711946961;20260221;17658465;4G Device;1;REGISTERED;;;
6285711946962;20260221;17658465;4G Device;1;REGISTERED;;;
6285711946963;20260221;17658465;4G Device;1;REGISTERED;;;
6285711947035;20260221;17738151;4G Device;1;REGISTERED;;;
6285711947036;20260221;17738151;4G Device;1;REGISTERED;;;
6285711947038;20260221;17738151;4G Device;1;REGISTERED;;;
6285711947042;20260221;17738151;4G Device;1;REGISTERED;;;
6285711947043;20260221;17738151;4G Device;1;REGISTERED;;;
6285711947044;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711947046;20260221;17448838;4G Device;1;REGISTERED;;;
6285711947047;20260221;17767427;4G Device;1;REGISTERED;;;
6285711947059;20260221;17267867;4G Device;1;REGISTERED;;;
6285711947062;20260221;17809466;4G Device;1;REGISTERED;;;
6285711947067;20260221;17809466;4G Device;1;REGISTERED;;;
6285711947069;20260221;17809466;4G Device;1;REGISTERED;;;
6285711947074;20260221;17249104;4G Device;1;REGISTERED;;;
6285711947075;20260221;17249104;4G Device;1;REGISTERED;;;
6285711947154;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711947158;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711947159;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711947161;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711947162;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711947349;20260221;988181;4G Device;1;REGISTERED;;;
6285711947350;20260221;988181;4G Device;1;REGISTERED;;;
6285711947441;20260221;17715949;4G Device;1;REGISTERED;;;
6285711947442;20260221;17803329;4G Device;1;REGISTERED;;;
6285711947445;20260221;SFKRUI02;4G Device;1;REGISTERED;;;
6285711947588;20260221;17803494;4G Device;1;REGISTERED;;;
6285711947638;20260221;TFSMACEH3;4G Device;1;REGISTERED;;;
6285711947685;20260221;TFSMACEH3;4G Device;1;REGISTERED;;;
6285711947687;20260221;TFSMACEH3;4G Device;1;REGISTERED;;;
6285711947689;20260221;TFSMACEH3;4G Device;1;REGISTERED;;;
6285711947690;20260221;TFSMACEH3;4G Device;1;REGISTERED;;;
6285711947692;20260221;TFSMACEH3;4G Device;1;REGISTERED;;;
6285711948133;20260221;SFMEDAN79;4G Device;1;REGISTERED;;;
6285711948136;20260221;SFMEDAN79;4G Device;1;REGISTERED;;;
6285711948242;20260221;SFACEHBDA15;4G Device;1;REGISTERED;;;
6285711948245;20260221;SFACEHBDA15;4G Device;1;REGISTERED;;;
6285711948246;20260221;SFACEHBDA15;4G Device;1;REGISTERED;;;
6285711948250;20260221;SFACEHBDA15;4G Device;1;REGISTERED;;;
6285711948252;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711948511;20260221;SFACEHLSW13;4G Device;1;REGISTERED;;;
6285711948513;20260221;SFACEHLSW13;4G Device;1;REGISTERED;;;
6285711948514;20260221;SFACEHLSW13;4G Device;1;REGISTERED;;;
6285711948515;20260221;SFACEHLSW13;4G Device;1;REGISTERED;;;
6285711948516;20260221;SFACEHLSW13;4G Device;1;REGISTERED;;;
6285711948637;20260221;TFSMBATAM4;4G Device;1;REGISTERED;;;
6285711949244;20260221;17561073;4G Device;1;REGISTERED;;;
6285711949384;20260221;1391315;4G Device;1;REGISTERED;;;
6285711949389;20260221;17442707;4G Device;1;REGISTERED;;;
6285711949504;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711949551;20260221;SFPLMB24;4G Device;1;REGISTERED;;;
6285711949692;20260221;17730529;4G Device;1;REGISTERED;;;
6285711949750;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711949771;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711949875;20260221;17706272;4G Device;1;REGISTERED;;;
6285711949879;20260221;17709839;4G Device;1;REGISTERED;;;
6285711949893;20260221;17707077;4G Device;1;REGISTERED;;;
6285711949907;20260221;17709643;4G Device;1;REGISTERED;;;
6285711949913;20260221;609306;4G Device;1;REGISTERED;;;
6285711949918;20260221;17430668;4G Device;1;REGISTERED;;;
6285711950050;20260221;17558428;4G Device;1;REGISTERED;;;
6285711950326;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711952325;20260221;17771297;4G Device;1;REGISTERED;;;
6285711952334;20260221;17248279;4G Device;1;REGISTERED;;;
6285711952336;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711952461;20260221;17451467;4G Device;1;REGISTERED;;;
6285711952464;20260221;17575025;4G Device;1;REGISTERED;;;
6285711952465;20260221;17451467;4G Device;1;REGISTERED;;;
6285711952470;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711952485;20260221;17451467;4G Device;1;REGISTERED;;;
6285711953082;20260221;17709325;4G Device;1;REGISTERED;;;
6285711953407;20260221;1420504;4G Device;1;REGISTERED;;;
6285711953429;20260221;17764884;4G Device;1;REGISTERED;;;
6285711953512;20260221;DSFGRAHA14;4G Device;1;REGISTERED;;;
6285711953707;20260221;17809372;4G Device;1;REGISTERED;;;
6285711954193;20260221;DSFGRAHA15;4G Device;1;REGISTERED;;;
6285711954194;20260221;DSFGRAHA15;4G Device;1;REGISTERED;;;
6285711954412;20260221;17699726;4G Device;1;REGISTERED;;;
6285711954702;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711954715;20260221;DSFGAPJBK004;4G Device;1;REGISTERED;;;
6285711954722;20260221;DSFGAPJBK004;4G Device;1;REGISTERED;;;
6285711954727;20260221;1455768;4G Device;1;REGISTERED;;;
6285711954734;20260221;DSFGAPJBK004;4G Device;1;REGISTERED;;;
6285711954894;20260221;17310363;4G Device;1;REGISTERED;;;
6285711954967;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711955089;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711955143;20260221;17731644;4G Device;1;REGISTERED;;;
6285711955674;20260221;SFPLMB43;4G Device;1;REGISTERED;;;
6285711955988;20260221;17537933;4G Device;1;REGISTERED;;;
6285711956008;20260221;17537933;4G Device;1;REGISTERED;;;
6285711956010;20260221;17537933;4G Device;1;REGISTERED;;;
6285711956012;20260221;17537933;4G Device;1;REGISTERED;;;
6285711956013;20260221;17537933;4G Device;1;REGISTERED;;;
6285711956014;20260221;17537933;4G Device;1;REGISTERED;;;
6285711956150;20260221;SFPLMB43;4G Device;1;REGISTERED;;;
6285711956185;20260221;RDPSF04;4G Device;1;REGISTERED;;;
6285711956187;20260221;RDPSF04;4G Device;1;REGISTERED;;;
6285711956188;20260221;BABELSF15;4G Device;1;REGISTERED;;;
6285711956189;20260221;BABELSF15;4G Device;1;REGISTERED;;;
6285711956396;20260221;17677113;4G Device;1;REGISTERED;;;
6285711956575;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711956579;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711957122;20260221;17668718;4G Device;1;REGISTERED;;;
6285711957549;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711958097;20260221;17733770;4G Device;1;REGISTERED;;;
6285711958101;20260221;17733770;4G Device;1;REGISTERED;;;
6285711958104;20260221;17733770;4G Device;1;REGISTERED;;;
6285711960634;20260221;17809665;4G Device;1;REGISTERED;;;
6285711960683;20260221;17640963;4G Device;1;REGISTERED;;;
6285711960688;20260221;17596257;4G Device;1;REGISTERED;;;
6285711960711;20260221;SFSUMBAWA721;4G Device;1;REGISTERED;;;
6285711964268;20260221;17752865;5G Device;5;REGISTERED;;;
6285711964970;20260221;0;5G Device;5;NOT REGISTERED;;;
6285711964998;20260221;1080970;5G Device;5;REGISTERED;;;
6285711965104;20260221;17698916;5G Device;5;REGISTERED;;;
6285711965105;20260221;17368761;5G Device;5;REGISTERED;;;
6285711965114;20260221;17731325;5G Device;5;REGISTERED;;;
6285711965118;20260221;17753359;5G Device;5;REGISTERED;;;
6285711965125;20260221;17727938;5G Device;5;REGISTERED;;;
6285711965127;20260221;17769940;5G Device;5;REGISTERED;;;
6285711965326;20260221;1559817;4G Device;1;REGISTERED;;;
6285711965336;20260221;17697924;4G Device;1;REGISTERED;;;
6285711965769;20260221;17758792;5G Device;5;REGISTERED;;;
6285711966418;20260221;17016119;5G Device;5;REGISTERED;;;
6285711966422;20260221;17443617;5G Device;5;REGISTERED;;;
6285711966423;20260221;17455347;5G Device;5;REGISTERED;;;
6285711966426;20260221;17643475;5G Device;5;REGISTERED;;;
6285711966429;20260221;17783811;5G Device;5;REGISTERED;;;
6285711966430;20260221;17749694;4G Device;1;REGISTERED;;;
6285711966436;20260221;1453556;5G Device;5;REGISTERED;;;
6285711966437;20260221;17753971;5G Device;5;REGISTERED;;;
6285711966439;20260221;1442702;5G Device;5;REGISTERED;;;
6285711966454;20260221;17772214;5G Device;5;REGISTERED;;;
6285711966460;20260221;17007265;5G Device;5;REGISTERED;;;
6285711966502;20260221;17760169;5G Device;5;REGISTERED;;;
6285711966554;20260221;DSFPWK002;5G Device;5;REGISTERED;;;
6285711966574;20260221;DSFPWK002;5G Device;5;REGISTERED;;;
6285711966575;20260221;DSFPWK002;5G Device;5;REGISTERED;;;
6285711966840;20260221;0;5G Device;5;NOT REGISTERED;;;
6285711966845;20260221;1309232;5G Device;5;REGISTERED;;;
6285711966907;20260221;1309232;5G Device;5;REGISTERED;;;
6285711967376;20260221;17311225;5G Device;5;REGISTERED;;;
6285711967377;20260221;17762768;5G Device;5;REGISTERED;;;
6285711967378;20260221;17792385;5G Device;5;REGISTERED;;;
6285711967483;20260221;17667248;5G Device;5;REGISTERED;;;
6285711967484;20260221;17752324;5G Device;5;REGISTERED;;;
6285711967494;20260221;1571422;5G Device;5;REGISTERED;;;
6285711967516;20260221;17744712;5G Device;5;REGISTERED;;;
6285711967521;20260221;17551755;5G Device;5;REGISTERED;;;
6285711967524;20260221;17769336;5G Device;5;REGISTERED;;;
6285711967525;20260221;17709493;5G Device;5;REGISTERED;;;
6285711967526;20260221;17769336;5G Device;5;REGISTERED;;;
6285711968065;20260221;17760201;5G Device;5;REGISTERED;;;
6285711968250;20260221;1309232;5G Device;5;REGISTERED;;;
6285711969371;20260221;0;5G Device;5;NOT REGISTERED;;;
6285711969774;20260221;17750898;5G Device;5;REGISTERED;;;
6285711970145;20260221;17228467;5G Device;5;REGISTERED;;;
6285711971113;20260221;651580;5G Device;5;REGISTERED;;;
6285711971337;20260221;DSFCRB001;5G Device;5;REGISTERED;;;
6285711971363;20260221;0;4G Device;1;NOT REGISTERED;;;
6285711971376;20260221;17781569;5G Device;5;REGISTERED;;;
6285711971430;20260221;17780066;5G Device;5;REGISTERED;;;
6285711971544;20260221;17777316;5G Device;5;REGISTERED;;;
6285711971622;20260221;17751194;5G Device;5;REGISTERED;;;
6285711971653;20260221;17721537;5G Device;5;REGISTERED;;;
6285711971680;20260221;17780685;5G Device;5;REGISTERED;;;
6285711971706;20260221;693771;5G Device;5;REGISTERED;;;
6285711973143;20260221;17804805;4G Device;1;REGISTERED;;;
6285711974711;20260221;17758792;5G Device;5;REGISTERED;;;
6285711974713;20260221;17693627;5G Device;5;REGISTERED;;;
6285711974802;20260221;17693627;5G Device;5;REGISTERED;;;
6285711974806;20260221;17693627;5G Device;5;REGISTERED;;;
6285711976165;20260221;17800755;5G Device;5;REGISTERED;;;
6285711976522;20260221;17701839;5G Device;5;REGISTERED;;;
6285711976923;20260221;17304736;5G Device;5;REGISTERED;;;
6285716138326;20260221;17806668;5G Device;5;REGISTERED;;;
6285716138331;20260221;17806668;5G Device;5;REGISTERED;;;
6285717856199;20260221;0;4G Device;1;NOT REGISTERED;;;
6285881200528;20260221;17675633;4G Device;1;REGISTERED;;;
6285881209254;20260221;17755887;4G Device;1;REGISTERED;;;
6285881225386;20260221;17284737;4G Device;1;REGISTERED;;;
6285881269182;20260221;0;4G Device;1;NOT REGISTERED;;;
6285881272731;20260221;17672934;4G Device;1;REGISTERED;;;
6285881273609;20260221;1324455;4G Device;1;REGISTERED;;;
6285881274700;20260221;17750873;4G Device;1;REGISTERED;;;
6285881275964;20260221;17749384;4G Device;1;REGISTERED;;;
6285881276200;20260221;17769558;4G Device;1;REGISTERED;;;
6285881276349;20260221;17774643;4G Device;1;REGISTERED;;;
6285881276606;20260221;0;4G Device;1;NOT REGISTERED;;;
6285881283067;20260221;17715334;4G Device;1;REGISTERED;;;
6285881284049;20260221;17731094;4G Device;1;REGISTERED;;;
6285881285938;20260221;17342749;4G Device;1;REGISTERED;;;
6285881287215;20260221;17795996;4G Device;1;REGISTERED;;;
6285882093996;20260221;17721283;5G Device;5;REGISTERED;;;
6285882123988;20260221;0;5G Device;5;NOT REGISTERED;;;
6285882243161;20260221;17781395;5G Device;5;REGISTERED;;;
6285882252874;20260221;17228544;5G Device;5;REGISTERED;;;
6285882254246;20260221;17238783;5G Device;5;REGISTERED;;;
6285882258858;20260221;17702251;5G Device;5;REGISTERED;;;
6285882259469;20260221;17384667;5G Device;5;REGISTERED;;;
6285882270074;20260221;0;5G Device;5;NOT REGISTERED;;;
6285882292705;20260221;DSFPWK003;5G Device;5;REGISTERED;;;
6285882294061;20260221;DSFPWK003;5G Device;5;REGISTERED;;;
6285882299275;20260221;DSFPWK003;5G Device;5;REGISTERED;;;
6285882303103;20260221;0;5G Device;5;NOT REGISTERED;;;
6285882312537;20260221;17205529;5G Device;5;REGISTERED;;;
6285882318061;20260221;17804091;5G Device;5;REGISTERED;;;
6285882321198;20260221;17732896;5G Device;5;REGISTERED;;;
6285882321434;20260221;0;5G Device;5;NOT REGISTERED;;;
6285882322674;20260221;17805295;5G Device;5;REGISTERED;;;
6285882325657;20260221;17617395;5G Device;5;REGISTERED;;;
6285882326244;20260221;17638761;5G Device;5;REGISTERED;;;
6285882510930;20260221;17759624;5G Device;5;REGISTERED;;;
6285882514039;20260221;17727858;5G Device;5;REGISTERED;;;
6285882514067;20260221;17459866;5G Device;5;REGISTERED;;;
6285882514808;20260221;17162276;5G Device;5;REGISTERED;;;
6285882517752;20260221;17725949;5G Device;5;REGISTERED;;;
6285882519630;20260221;0;5G Device;5;NOT REGISTERED;;;
6285882645720;20260221;17520275;5G Device;5;REGISTERED;;;
6285882645748;20260221;DSFPWK001;5G Device;5;REGISTERED;;;
6285882645749;20260221;DSFPWK001;5G Device;5;REGISTERED;;;
6285882645751;20260221;DSFPWK001;5G Device;5;REGISTERED;;;
6285882645764;20260221;17637133;5G Device;5;REGISTERED;;;
6285882645783;20260221;17459007;5G Device;5;REGISTERED;;;
6285882645784;20260221;17784778;4G Device;1;REGISTERED;;;
6285882645786;20260221;17537034;5G Device;5;REGISTERED;;;
6285882645799;20260221;0;5G Device;5;NOT REGISTERED;;;
6285882645800;20260221;0;5G Device;5;NOT REGISTERED;;;
6285882645819;20260221;17775930;5G Device;5;REGISTERED;;;
6285882645908;20260221;0;5G Device;5;NOT REGISTERED;;;
6285882646502;20260221;17780934;5G Device;5;REGISTERED;;;
6285882646582;20260221;17681629;5G Device;5;REGISTERED;;;
6285882646658;20260221;1573158;4G Device;1;REGISTERED;;;
6285882646659;20260221;1573158;4G Device;1;REGISTERED;;;
6285882646670;20260221;1573158;4G Device;1;REGISTERED;;;
6285882647082;20260221;17701924;5G Device;5;REGISTERED;;;
6285882647085;20260221;17705636;5G Device;5;REGISTERED;;;
6285882647086;20260221;17705636;5G Device;5;REGISTERED;;;
6285882647088;20260221;17676067;5G Device;5;REGISTERED;;;
6285882647232;20260221;17480685;4G Device;1;REGISTERED;;;
6285882647589;20260221;17590795;4G Device;1;REGISTERED;;;
6285882647591;20260221;17632044;4G Device;1;REGISTERED;;;
6285882647628;20260221;17722155;4G Device;1;REGISTERED;;;
6285882647725;20260221;17606776;4G Device;1;REGISTERED;;;
6285882647768;20260221;17754736;4G Device;1;REGISTERED;;;
6285882647785;20260221;17605890;4G Device;1;REGISTERED;;;
6285882647825;20260221;17756109;4G Device;1;REGISTERED;;;
6285882647835;20260221;17627998;4G Device;1;REGISTERED;;;
6285882647966;20260221;17604084;4G Device;1;REGISTERED;;;
6285882651008;20260221;17537340;4G Device;1;REGISTERED;;;
6285882651180;20260221;17466282;4G Device;1;REGISTERED;;;
6285882651182;20260221;17568437;4G Device;1;REGISTERED;;;
6285882651192;20260221;17430204;4G Device;1;REGISTERED;;;
6285882651266;20260221;17163614;4G Device;1;REGISTERED;;;
6285882651534;20260221;17716981;4G Device;1;REGISTERED;;;
6285882651535;20260221;17655391;4G Device;1;REGISTERED;;;
6285882651536;20260221;17596545;4G Device;1;REGISTERED;;;
6285882651538;20260221;17723836;4G Device;1;REGISTERED;;;
6285882651539;20260221;17724782;4G Device;1;REGISTERED;;;
6285882651613;20260221;0;4G Device;1;NOT REGISTERED;;;
6285882651822;20260221;17237852;4G Device;1;REGISTERED;;;
6285882651929;20260221;17702965;4G Device;1;REGISTERED;;;
6285882651948;20260221;17343536;4G Device;1;REGISTERED;;;
6285882651957;20260221;17362458;4G Device;1;REGISTERED;;;
6285882652014;20260221;0;4G Device;1;NOT REGISTERED;;;
6285882652015;20260221;0;4G Device;1;NOT REGISTERED;;;
6285882652082;20260221;833623;4G Device;1;REGISTERED;;;
6285882652290;20260221;0;4G Device;1;NOT REGISTERED;;;
6285882652291;20260221;0;4G Device;1;NOT REGISTERED;;;
6285882652309;20260221;0;4G Device;1;NOT REGISTERED;;;
6285882652477;20260221;771825;4G Device;1;REGISTERED;;;
6289510055301;20260221;0;4G Device;1;NOT REGISTERED;;;
6289510055308;20260221;12322196;4G Device;1;REGISTERED;;;
